filename,size,total,average,median
/mnt/d/linux/isabelle/src/HOL/ex/Pythagoras.thy,1042,32.8377050608397,0.032804900160679,0.031135000288487
/mnt/d/linux/isabelle/src/HOL/Hoare/HeapSyntax.thy,1050,34.9623479768634,0.034927420556307,0.033137999475002
/mnt/d/linux/isabelle/src/HOL/HOLCF/IMP/HoareEx.thy,1051,38.7259609811008,0.038687273707393,0.037079002708197
/mnt/d/linux/isabelle/src/ZF/Constructible/MetaExists.thy,1077,41.0864190012217,0.041045373627594,0.039591997861862
/mnt/d/linux/isabelle/src/HOL/HOLCF/IOA/Storage/Impl.thy,1077,35.7039689645171,0.035668300663853,0.033536996692419
/mnt/d/linux/isabelle/src/Doc/Typeclass_Hierarchy/Setup.thy,1079,33.7395138926804,0.033705808084596,0.031850002706051
/mnt/d/linux/isabelle/src/HOL/Codegenerator_Test/Generate_Efficient_Datastructures.thy,1087,37.0931590683758,0.037056102965411,0.03575200214982
/mnt/d/linux/isabelle/src/HOL/ex/Hex_Bin_Examples.thy,1103,71.5680588968098,0.071496562334475,0.068328998982906
/mnt/d/linux/isabelle/src/HOL/Datatype_Examples/Datatype_Simproc_Tests.thy,1107,34.237269025296,0.034203065959337,0.032402001321316
/mnt/d/linux/isabelle/src/HOL/SPARK/Examples/Gcd/Greatest_Common_Divisor.thy,1113,74.6678570732474,0.074593263809438,0.072154000401497
/mnt/d/linux/isabelle/src/HOL/Statespace/StateSpaceLocale.thy,1115,37.4714059606194,0.037433971988631,0.036205001175404
/mnt/d/linux/isabelle/src/HOL/ex/Eval_Examples.thy,1124,37.2747930064797,0.037237555451029,0.035799000412226
/mnt/d/linux/isabelle/src/HOL/ex/Join_Theory.thy,1139,35.009463917464,0.034974489428036,0.032905001193285
/mnt/d/linux/isabelle/src/Pure/ML_Bootstrap.thy,1143,35.245448961854,0.035210238723131,0.033038999885321
/mnt/d/linux/isabelle/src/HOL/Library/Reflection.thy,1144,131.63862606138,0.131507118942438,0.06572499871254
/mnt/d/linux/isabelle/src/HOL/ex/Quicksort.thy,1160,36.2494329251349,0.03621321970543,0.034230001270771
/mnt/d/linux/isabelle/src/HOL/ex/IArray_Examples.thy,1166,77.417139980942,0.077339800180761,0.074414998292923
/mnt/d/linux/isabelle/src/HOL/HOLCF/IOA/ABP/Lemmas.thy,1192,40.839892975986,0.040799093882104,0.038516998291016
/mnt/d/linux/isabelle/src/HOL/ex/Code_Binary_Nat_examples.thy,1194,38.7998759746552,0.038761114859795,0.036720000207424
/mnt/d/linux/isabelle/src/HOL/Prolog/HOHH.thy,1198,76.0601000413299,0.075984115925405,0.072984997183085
/mnt/d/linux/isabelle/src/FOLP/ex/If.thy,1210,78.6014900133014,0.078522967046255,0.075055997818709
/mnt/d/linux/isabelle/src/HOL/Library/Rewrite.thy,1215,43.312481045723,0.043269211833889,0.041757997125387
/mnt/d/linux/isabelle/src/HOL/Library/Debug.thy,1226,42.2746040299535,0.042232371658295,0.039746999740601
/mnt/d/linux/isabelle/src/HOL/Proofs/Extraction/QuotRem.thy,1227,38.1503769829869,0.038112264718269,0.035893999040127
/mnt/d/linux/isabelle/src/HOL/HOLCF/ex/Letrec.thy,1231,49.1604930795729,0.049111381697875,0.04729700088501
/mnt/d/linux/isabelle/src/HOL/Library/Phantom_Type.thy,1236,40.060727968812,0.040020707261551,0.037804998457432
/mnt/d/linux/isabelle/src/HOL/ex/Code_Timing.thy,1260,40.3552440479398,0.040314929118821,0.038536000996828
/mnt/d/linux/isabelle/src/Doc/Eisbach/Base.thy,1260,37.6887269578874,0.037651075882006,0.035624999552965
/mnt/d/linux/isabelle/src/HOL/Data_Structures/Tree23.thy,1264,41.8376060128212,0.041795810202619,0.039620999246836
/mnt/d/linux/isabelle/src/HOL/Statespace/StateSpaceSyntax.thy,1269,46.419685985893,0.04637331267322,0.044972997158766
/mnt/d/linux/isabelle/src/Doc/Tutorial/Misc/Option2.thy,1291,45.6103900410235,0.045564825215808,0.044259000569582
/mnt/d/linux/isabelle/src/HOL/HOLCF/IOA/Pred.thy,1313,111.079199034721,0.110968230803917,0.108340997248888
/mnt/d/linux/isabelle/src/Doc/Tutorial/Rules/Blast.thy,1315,55.3404090628028,0.055285123938864,0.053443998098374
/mnt/d/linux/isabelle/src/HOL/IMP/Def_Init_Exp.thy,1324,46.790608972311,0.046743865107204,0.04407400265336
/mnt/d/linux/isabelle/src/Doc/Tutorial/Misc/appendix.thy,1337,50.0678200796247,0.050017802277347,0.048186000436545
/mnt/d/linux/isabelle/src/Doc/Classes/Setup.thy,1339,43.4466330334544,0.043403229803651,0.04161099717021
/mnt/d/linux/isabelle/src/Doc/Tutorial/Misc/pairs2.thy,1343,45.3072360008955,0.045261974026869,0.043753001838923
/mnt/d/linux/isabelle/src/HOL/MicroJava/DFA/Typing_Framework.thy,1349,50.9913210533559,0.050940380672683,0.049280002713204
/mnt/d/linux/isabelle/src/Doc/Tutorial/Misc/types.thy,1362,47.5274231508374,0.04747994320763,0.04585200175643
/mnt/d/linux/isabelle/src/HOL/HOLCF/Cprod.thy,1363,49.5755180492997,0.049525992057243,0.0468740016222
/mnt/d/linux/isabelle/src/HOL/Proofs/ex/XML_Data.thy,1376,43.502114970237,0.043458656313923,0.040898997336626
/mnt/d/linux/isabelle/src/HOL/ex/Antiquote.thy,1395,50.6081670708954,0.050557609461434,0.048978999257088
/mnt/d/linux/isabelle/src/HOL/SPARK/Examples/RIPEMD-160/RMD_Specification.thy,1402,44.6127749718726,0.044568206765108,0.042100001126528
/mnt/d/linux/isabelle/src/HOL/HOLCF/Library/Int_Discrete.thy,1406,50.6171539463103,0.050566587358951,0.046672001481056
/mnt/d/linux/isabelle/src/HOL/HOLCF/Library/Nat_Discrete.thy,1406,49.2647440619767,0.049215528533443,0.047323998063803
